name,key,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,networkKeys,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,extensions,basisOfRecord,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,scientificName,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,geodeticDatum,class,countryCode,country,rightsHolder,recordNumber,identifier,municipality,datasetName,collectionCode,gbifID,language,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,modified,locality,http...unknown.org.http_..rs.tdwg.org.dwc.terms.Identification,otherCatalogNumbers,http...unknown.org.http_..rs.gbif.org.terms.1.0.Multimedia,elevation,elevationAccuracy,coordinateUncertaintyInMeters,references,verbatimEventDate,verbatimLocality,taxonID,http...unknown.org.occurrenceDetails,rights,identificationID,continent,eventTime,fieldNotes,habitat,nomenclaturalCode,institutionID,endDayOfYear,county,preparations,startDayOfYear,verbatimElevation,collectionID,individualCount,higherGeography,http...unknown.org.http_..rs.tdwg.org.dwc.terms.ResourceRelationship,higherClassification,nomenclaturalStatus,bibliographicCitation,fieldNumber,eventRemarks,georeferenceProtocol,typeStatus,identificationRemarks,georeferenceSources,http...unknown.org.http_..rs.tdwg.org.dwc.terms.MeasurementOrFact,acceptedNameUsageID,http...unknown.org.http_..rs.gbif.org.terms.1.0.Description,datasetID,verbatimTaxonRank,organismID,accessRights,verbatimCoordinateSystem,georeferencedDate,establishmentMeans,previousIdentifications,typifiedName,http...unknown.org.http_..rs.gbif.org.terms.1.0.Identifier,waterBody,locationID,eventID,taxonRemarks,dynamicProperties,X[[i]]
Ceiba insignis,1087624017,0,0,"cucdmis,gass84,zerocd",d2470ef8-edfa-4ba7-821e-c3e1a537bdba,4265f332-341c-45f6-b30b-5dc2e39b86e8,none,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2018-09-24T16:35:49.796+0000,2017-12-29T14:10:00.643+0000,113,none,PRESERVED_SPECIMEN,5663215,6,7707728,220,941,6685,3152218,5663215,5663215,Ceiba insignis (Kunth) P.E.Gibbs & J.Semir,Ceiba insignis (Kunth) P.E.Gibbs & J.Semir,Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba insignis,Ceiba,insignis,SPECIES,ACCEPTED,NA,Bahia,NA,NA,NA,NA,2018-07-07T12:58:57.363+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,BHCB - Herbário da Universidade Federal de Minas Gerais,42330,BRA:UFMG:BHCB:0000070855,Barra,BHCB - Herbário da Universidade Federal de Minas Gerais,BHCB,1087624017,pt,BRA:UFMG:BHCB:0000070855,Collection,70855,"Hatschbach, GM",Universidade Federal de Minas Gerais (UFMG),Universidade Federal de Minas Gerais (UFMG),NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba pubiflora,1848897217,-10,-55,rdativ,7b9a08ea-f762-11e1-a439-00145eb45e9a,0674aea0-a7e1-11d8-9534-b8a03c50a862,none,6038e54e-f762-11e1-a439-00145eb45e9a,DE,BIOCASE,2018-10-16T15:23:49.872+0000,2018-06-12T18:58:00.813+0000,91,none,PRESERVED_SPECIMEN,7361253,6,7707728,220,941,6685,3152218,7361253,7361253,Ceiba pubiflora K.Schum.,Ceiba pubiflora K.Schum.,Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba pubiflora,Ceiba,pubiflora,SPECIES,ACCEPTED,NA,NA,NA,NA,NA,NA,2018-07-07T23:24:32.071+0000,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,NA,NA,NA,NA,NA,BSMvplantscoll,1848897217,NA,http://id.snsb.info/snsb/collection/503937/625206/282714,NA,M-0211620 / 625206 / 282714,"Pohl, J.B.E. (no. 1776)",SNSB-M,NA,NA,NA,NA,Legit in Brasilia.,NA,NA,"[ {
  ""http://purl.org/dc/terms/identifier"" : ""http://pictures.snsb.info/BSMvplantscoll/web/M-0211/M-0211620_20130410_131753.jpg"",
  ""http://purl.org/dc/terms/license"" : ""CC BY-SA 4.0"",
  ""http://purl.org/dc/terms/format"" : ""jpg"",
  ""http://purl.org/dc/terms/references"" : ""http://zoomview.snsb.info/BSMvplantscoll/M-0211/M-0211620_20130410_131753.html"",
  ""http://purl.org/dc/terms/description"" : null
} ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOTATYPE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eriodendron pubiflorum A.St.-Hil.,NA,NA,NA,NA,NA,NA,NA
Ceiba,1090489670,-14.2325,-44.615278000000004,gass84,bc81e05b-ed51-46ba-a0a4-90fbae9b5545,c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450,none,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2018-09-25T15:08:34.622+0000,2017-12-29T14:28:30.710+0000,113,none,PRESERVED_SPECIMEN,3152218,6,7707728,220,941,6685,3152218,NA,3152218,Ceiba Mill.,Ceiba Mill.,Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,NA,Ceiba,NA,GENUS,ACCEPTED,NA,Bahia,NA,NA,NA,NA,2018-07-07T04:56:27.437+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,CEPEC - Herbário do Centro de Pesquisas do Cacau,3630,BRA:CEPLAC:CEPEC:0000097854,COCOS,CEPEC - Herbário do Centro de Pesquisas do Cacau,CEPEC,1090489670,pt,BRA:CEPLAC:CEPEC:0000097854,Collection,97854,F. França,Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC),Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC),Ambiente: Caatinga arbórea degradada. Habito: Árvore,NA,NA,"Ca. 10Km ao W de Cocos, na estrada para Itaquari.",NA,NA,NA,510,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba speciosa,1090839568,0,0,"cucdmis,gass84,zerocd",68c90cbc-e74b-4fb6-8ee4-6fa3bd247837,fe647d6c-1c4b-441b-b93b-d310d074b227,none,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2018-09-24T16:37:26.638+0000,2018-09-24T16:37:26.667+0000,114,none,PRESERVED_SPECIMEN,6057259,6,7707728,220,941,6685,3152218,8688929,8688929,Chorisia speciosa A.St.-Hil.,"Ceiba speciosa (A.St.-Hil., A.Juss. & Cambess.) Ravenna",Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba speciosa,Chorisia,speciosa,SPECIES,SYNONYM,NA,Minas Gerais,NA,NA,NA,NA,2018-09-24T16:37:28.588+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,VIC - Herbário da Universidade Federal de Viçosa,s.n.,BRA:UFV:VIC:0000013589,NA,VIC - Herbário da Universidade Federal de Viçosa,VIC,1090839568,pt,BRA:UFV:VIC:0000013589,Collection,13589,"Mota, A.L.P.; et al.",UFV,Universidade Federal de Viçosa (UFV),Indivíduo 8107.,NA,NA,Triângulo Mineiro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba,1090840132,0,0,"cucdmis,gass84,zerocd",68c90cbc-e74b-4fb6-8ee4-6fa3bd247837,fe647d6c-1c4b-441b-b93b-d310d074b227,none,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2018-09-24T16:37:26.987+0000,2018-09-24T16:37:27.162+0000,114,none,PRESERVED_SPECIMEN,3152218,6,7707728,220,941,6685,3152218,NA,3152218,Ceiba Mill.,Ceiba Mill.,Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,NA,Ceiba,NA,GENUS,ACCEPTED,2011-05-13T00:00:00.000+0000,Minas Gerais,NA,NA,NA,NA,2018-09-24T16:37:28.944+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,VIC - Herbário da Universidade Federal de Viçosa,s.n.,BRA:UFV:VIC:0000014716,NA,VIC - Herbário da Universidade Federal de Viçosa,VIC,1090840132,pt,BRA:UFV:VIC:0000014716,Collection,14716,"Mota, A.L.P.; et al.",UFV,Universidade Federal de Viçosa (UFV),NA,"Carvalho-Sobrinho, J.G.",NA,"Triângulo Mineiro, Mata de Furnas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba pentandra,1090444625,-16.383333,-39.133333,gass84,bc81e05b-ed51-46ba-a0a4-90fbae9b5545,c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450,none,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2018-09-25T15:04:54.304+0000,2017-12-29T14:26:25.869+0000,113,none,PRESERVED_SPECIMEN,5406697,6,7707728,220,941,6685,3152218,5406697,5406697,Ceiba pentandra (L.) Gaertn.,Ceiba pentandra (L.) Gaertn.,Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba pentandra,Ceiba,pentandra,SPECIES,ACCEPTED,NA,Bahia,NA,NA,NA,NA,2018-07-07T04:56:27.523+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,CEPEC - Herbário do Centro de Pesquisas do Cacau,743,BRA:CEPLAC:CEPEC:0000045665,SANTA CRUZ CABRÁLIA,CEPEC - Herbário do Centro de Pesquisas do Cacau,CEPEC,1090444625,pt,BRA:CEPLAC:CEPEC:0000045665,Collection,45665,F. S. Santos,Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC),Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC),Ambiente: Mata Higrofila. Habito: Árvore maior que 5m e menor 20m,J. B. C.-Sobrinho,NA,"Area do arboreto da Estação Ecologica do Pau-brasil, quadra no. 99.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba glaziovii,1087064733,0,0,"cucdmis,gass84,zerocd",1e0f3d99-eb02-4806-b6a4-e903568129ec,b7ea834f-8d60-40ea-ab2c-5057000f0afd,none,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2018-09-25T15:47:03.290+0000,2017-12-29T14:33:58.332+0000,114,none,PRESERVED_SPECIMEN,7813916,6,7707728,220,941,6685,3152218,7813916,7813916,Ceiba glaziovii (Kuntze) K.Schum.,Ceiba glaziovii (Kuntze) K.Schum.,Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba glaziovii,Ceiba,glaziovii,SPECIES,ACCEPTED,2003-12-01T00:00:00.000+0000,Pernambuco,NA,NA,NA,NA,2018-07-07T12:58:57.310+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,UFP - Herbário UFP - Geraldo Mariz,BD: P808180,BRA:UFPE:UFP:0000038378,Ouricuri,UFP - Herbário UFP - Geraldo Mariz,UFP,1087064733,pt,BRA:UFPE:UFP:0000038378,Collection,38378,"Rocha, S.K.",UFPE,"Universidade Federal de Pernambuco, UFPE",DESC:Árvore.;,"Alves, M.",NA,Sítio Ponta da Serra Jatobá-(L156).,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba crispiflora,199127160,-23.1,-48.383333,"cdround,gass84",f4419c70-614f-11e2-897a-00145eb45e9a,021121c0-f040-11d8-b22f-b8a03c50a862,none,6047d0d6-f762-11e1-a439-00145eb45e9a,DE,BIOCASE,2013-09-07T07:10:28.000+0000,NA,1,none,PRESERVED_SPECIMEN,7768088,6,7707728,220,941,6685,3152218,7730107,7730107,Chorisia crispiflora Kunth,"Ceiba crispiflora (Humb., Bonpl. & Kunth) Ravenna",Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba crispiflora,Chorisia,crispiflora,SPECIES,SYNONYM,NA,NA,NA,NA,NA,NA,2018-07-07T18:51:05.605+0000,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,NA,NA,NA,NA,NA,Universidad Nacional de Colombia,199127160,NA,NA,NA,32854,"Gottsberger, G. & I.",COL,NA,NA,Fernandez Alonso J.L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba insignis,1090475936,-15.158056,-39.528611,gass84,bc81e05b-ed51-46ba-a0a4-90fbae9b5545,c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450,none,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2018-09-25T15:07:08.793+0000,2017-12-29T14:27:52.806+0000,113,none,PRESERVED_SPECIMEN,6057272,6,7707728,220,941,6685,3152218,5663215,5663215,Chorisia insignis Kunth,Ceiba insignis (Kunth) P.E.Gibbs & J.Semir,Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba insignis,Chorisia,insignis,SPECIES,SYNONYM,NA,Bahia,NA,NA,NA,NA,2018-07-07T04:56:36.607+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,CEPEC - Herbário do Centro de Pesquisas do Cacau,2373,BRA:CEPLAC:CEPEC:0000081952,JUSSARÍ,CEPEC - Herbário do Centro de Pesquisas do Cacau,CEPEC,1090475936,pt,BRA:CEPLAC:CEPEC:0000081952,Collection,81952,A. M. Amorim,Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC),Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC),Ambiente: Mata Higrofila. Habito: Árvore maior que 20m e menor que 50m,A. M. Amorim,NA,"Rod. Jussari/Palmira. Entrada ca. 7,5Km de Jussari.RPPN Serra do Teimoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba pentandra,1090466122,-14.8,-39.166667,"gass84,txmatfuz",bc81e05b-ed51-46ba-a0a4-90fbae9b5545,c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450,none,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2018-09-25T15:05:41.807+0000,2017-12-29T14:27:25.282+0000,113,none,PRESERVED_SPECIMEN,5406697,6,7707728,220,941,6685,3152218,5406697,5406697,Ceiba pentandra (L.) Gaertn.,Ceiba pentandra (L.) Gaertn.,Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba pentandra,Ceiba,pentandra,SPECIES,ACCEPTED,NA,Bahia,NA,NA,NA,NA,2018-07-07T04:56:27.501+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,CEPEC - Herbário do Centro de Pesquisas do Cacau,3445,BRA:CEPLAC:CEPEC:0000070772,ILHÉUS,CEPEC - Herbário do Centro de Pesquisas do Cacau,CEPEC,1090466122,pt,BRA:CEPLAC:CEPEC:0000070772,Collection,70772,L. A. M. Silva,Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC),Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC),"Ambiente: Jardim. Solo argiloso. Habito: Árvore, aprox. 12m X 90cm.",J. G. de C.-Sobrinho,NA,"Campus da UESC, prox. a Torre Central.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba pubiflora,1087244170,0,0,"cucdmis,gass84,iddatunl,zerocd",d82d5a18-0428-4e52-be16-f509153e8126,e97090cb-7731-41c7-ac24-31a841730654,none,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2018-10-02T19:51:30.206+0000,2018-03-06T19:35:07.036+0000,108,none,PRESERVED_SPECIMEN,7361253,6,7707728,220,941,6685,3152218,7361253,7361253,Ceiba pubiflora K.Schum.,Ceiba pubiflora K.Schum.,Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba pubiflora,Ceiba,pubiflora,SPECIES,ACCEPTED,2017-09-01T00:00:00.000+0000,Goiás,NA,NA,NA,NA,2018-07-07T12:58:57.441+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,UB - Herbário da Universidade de Brasília,10,BRA:UnB:UB:0000021010,NA,UB - Herbário da Universidade de Brasília,UB,1087244170,pt,BRA:UnB:UB:0000021010,Collection,21010,"Rocha, DMS",UnB,Universidade de Brasília (UnB),.,"Yoshikawa, VN",NA,NA,NA,NA,NA,9999,0,NA,NA,NA,NA,NA,NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba,1143333424,-23.140801,-49.476101,gass84,e5080aa7-f479-41f0-bb89-278feafd3cda,b035747d-16a4-46e1-b599-599d43e1acc9,none,41af1a06-4411-437c-b83a-e5f326755d5a,BR,DWC_ARCHIVE,2017-10-08T06:21:31.450+0000,2015-10-02T19:52:33.715+0000,43,none,UNKNOWN,3152218,6,7707728,220,941,6685,3152218,NA,3152218,Ceiba Mill.,Ceiba Mill.,Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,NA,Ceiba,NA,GENUS,ACCEPTED,NA,Sp,NA,NA,NA,NA,2018-07-08T02:15:47.827+0000,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,Public,NA,119270001,Bernardino de Campos,SinBIOTA,NA,1143333424,pt_BR,119270001,Event,11927,Luis Vicente Brandolise Bufo,NA,Biota/FAPESP Program,NA,NA,2006-01-20T00:00:00.000+0000,NA,NA,NA,NA,NA,NA,NA,NA,NA,_,9399866,NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,443,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Access,NA,NA,NA,NA,NA,NA,Alto Paranapanema,11109,NA,NA,NA,NA
Ceiba pubiflora,1132386671,-16,-47,"gass84,rdatunl",bf2a4bf0-5f31-11de-b67e-b8a03c50a862,98e934b0-5f31-11de-b67e-b8a03c50a862,none,f6fe707e-cced-4efc-b5dc-be4c91b8180a,GB,DWC_ARCHIVE,2018-10-13T13:54:53.767+0000,2017-10-06T13:36:32.848+0000,89,none,PRESERVED_SPECIMEN,7361253,6,7707728,220,941,6685,3152218,7361253,7361253,Ceiba pubiflora K.Schum.,Ceiba pubiflora K.Schum.,Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba pubiflora,Ceiba,pubiflora,SPECIES,ACCEPTED,NA,Minas Gerais,NA,NA,NA,NA,2018-07-07T03:20:21.949+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,NA,6428,http://data.rbge.org.uk/herb/E00705813,NA,Royal Botanic Garden Edinburgh Herbarium,E,1132386671,NA,http://data.rbge.org.uk/herb/E00705813,PhysicalObject,E00705813,"Ratter, J.A.; Nogueira Silva, P.E.; Wagner Borges Machado, J.; Mendes Ramos, P.C. & Da Silva Jr., M.C.",E,E,NA,NA,2015-06-25T00:00:00.000+0000,"Sagarana, Projecto Integrando de Colonizacao (INCRA), NW Minas Gerais.",NA,BGBASE:751719,[ ],NA,NA,NA,NA,0198-11-18,NA,NA,NA,NA,NA,NA,NA,"Tree, c. 14 m tall, 30 cm dbh swelling to 45 cm diam. 2.5 m above the ground. Bark pale grey with vertical rows of irregular craters and no thorns. In deciduous forest with a great quantitu of lianas.",NA,ICBN,NA,NA,NA,herbarium specimen of unspecified type,322,NA,http://biocol.org/urn:lsid:biocol.org:col:15670,NA,E. Tropical South America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,degrees minutes seconds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba speciosa,1848897053,-10,-55,rdativ,7b9a08ea-f762-11e1-a439-00145eb45e9a,0674aea0-a7e1-11d8-9534-b8a03c50a862,none,6038e54e-f762-11e1-a439-00145eb45e9a,DE,BIOCASE,2018-10-16T15:23:49.975+0000,2018-06-12T18:58:00.862+0000,91,none,PRESERVED_SPECIMEN,8688929,6,7707728,220,941,6685,3152218,8688929,8688929,"Ceiba speciosa (A.St.-Hil., A.Juss. & Cambess.) Ravenna","Ceiba speciosa (A.St.-Hil., A.Juss. & Cambess.) Ravenna",Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba speciosa,Ceiba,speciosa,SPECIES,ACCEPTED,NA,NA,NA,NA,NA,NA,2018-07-07T23:24:32.097+0000,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,NA,NA,NA,NA,NA,BSMvplantscoll,1848897053,NA,http://id.snsb.info/snsb/collection/503955/625224/282732,NA,M-0211638 / 625224 / 282732,NA,SNSB-M,NA,NA,NA,NA,"Congonhas do Campo, Minas Brasil.",NA,NA,"[ {
  ""http://purl.org/dc/terms/identifier"" : ""http://pictures.snsb.info/BSMvplantscoll/web/M-0211/M-0211638_20130410_093733.jpg"",
  ""http://purl.org/dc/terms/license"" : ""CC BY-SA 4.0"",
  ""http://purl.org/dc/terms/format"" : ""jpg"",
  ""http://purl.org/dc/terms/references"" : ""http://zoomview.snsb.info/BSMvplantscoll/M-0211/M-0211638_20130410_093733.html"",
  ""http://purl.org/dc/terms/description"" : null
} ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOTATYPE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chorisia speciosa A.St.-Hil.,NA,NA,NA,NA,NA,NA,NA
Ceiba erianthos,1848897065,-10,-55,rdativ,7b9a08ea-f762-11e1-a439-00145eb45e9a,0674aea0-a7e1-11d8-9534-b8a03c50a862,none,6038e54e-f762-11e1-a439-00145eb45e9a,DE,BIOCASE,2018-10-16T15:23:49.935+0000,2018-06-12T18:58:00.847+0000,91,none,PRESERVED_SPECIMEN,8075191,6,7707728,220,941,6685,3152218,8075191,8075191,Ceiba erianthos K.Schum.,Ceiba erianthos K.Schum.,Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba erianthos,Ceiba,erianthos,SPECIES,ACCEPTED,NA,NA,NA,NA,NA,NA,2018-07-07T23:24:32.062+0000,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,NA,NA,NA,NA,NA,BSMvplantscoll,1848897065,NA,http://id.snsb.info/snsb/collection/503948/625217/282725,NA,M-0211631 / 625217 / 282725,"Martius, C.F.P. von",SNSB-M,NA,NA,NA,NA,NA,NA,NA,"[ {
  ""http://purl.org/dc/terms/identifier"" : ""http://pictures.snsb.info/BSMvplantscoll/web/M-0211/M-0211631_20130410_134624.jpg"",
  ""http://purl.org/dc/terms/license"" : ""CC BY-SA 4.0"",
  ""http://purl.org/dc/terms/format"" : ""jpg"",
  ""http://purl.org/dc/terms/references"" : ""http://zoomview.snsb.info/BSMvplantscoll/M-0211/M-0211631_20130410_134624.html"",
  ""http://purl.org/dc/terms/description"" : null
} ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOTATYPE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eriodendron leiantherum DC.; nom. illeg.,NA,NA,NA,NA,NA,NA,NA
