datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2017-04-24 16:27:54-03"	UEFS	HUEFS	223107	Ceiba	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba									175		"Pezzini, F.F."	2016	04	28				Brasil	"Minas Gerais"	Januária	"PN Cavernas do Peruaçu, trilha para Dolina dos Macacos"	-44.246111	-15.122778					708	708										HUEFS0223107
"2017-04-24 16:27:54-03"	UEFS	HUEFS	223114	Ceiba	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba									189		"Pezzini, F.F."	2016	04	30				Brasil	"Minas Gerais"	Jaíba	"Área do projeto Jaíba"	-43.859444	-15.211667					485	485										HUEFS0223114
"2017-04-24 16:27:54-03"	UEFS	HUEFS	223116	Ceiba	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba									191		"Pezzini, F.F."	2016	04	30				Brasil	"Minas Gerais"	Jaíba	"Área do projeto Jaíba"	-43.86	-15.2425					494	494										HUEFS0223116
"2017-04-24 16:27:54-03"	UEFS	HUEFS	223117	Ceiba	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba									192		"Pezzini, F.F."	2016	04	30				Brasil	"Minas Gerais"	Jaíba	"Área do projeto Jaíba"	-43.839444	-15.261389					510	510										HUEFS0223117
"2017-04-24 16:27:54-03"	UEFS	HUEFS	223121	Ceiba	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba									196		"Pezzini, F.F."	2016	05	01				Brasil	"Minas Gerais"	Porteirinha	"Comunidade de Várzea Grande, casa do Sr. Joaquim."	-43.088333	-15.714444					562	562										HUEFS0223121
"2017-04-24 16:27:54-03"	UEFS	HUEFS	223122	Ceiba	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba									197		"Pezzini, F.F."	2016	05	01				Brasil	"Minas Gerais"	Porteirinha	"Comunidade de Várzea Grande, casa do Sr. Joaquim."	-43.088333	-15.714444					562	562										HUEFS0223122
"2017-04-24 16:27:54-03"	UEFS	HUEFS	223123	Ceiba	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba									198		"Pezzini, F.F."	2016	05	01				Brasil	"Minas Gerais"	Porteirinha	"Comunidade de Várzea Grande, casa do Sra. Adelaide"	-43.075	-15.715833					559	559										HUEFS0223123
"2017-04-24 16:27:54-03"	UEFS	HUEFS	223124	Ceiba	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba									199		"Pezzini, F.F."	2016	05	01				Brasil	"Minas Gerais"	"Francisco Sá"	"Trevo Janaúba - Montes Claros, em área no fundo do posto de gasolina"	-43.674167	-16.342778					582	582										HUEFS0223124
"2017-04-24 16:27:54-03"	UEFS	HUEFS	223127	Ceiba	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba									202		"Pezzini, F.F."	2016	05	18				Brasil	Bahia	"Feira de Santana"	"Serra de São José, Pedreira"	0	0	-38.9667	-12.2667	46325													HUEFS0223127
"2017-04-24 16:27:54-03"	UEFS	HUEFS	223128	Ceiba	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba									203		"Pezzini, F.F."	2016	05	18				Brasil	Bahia	"Feira de Santana"	"Serra de São José, Pedreira"	0	0	-38.9667	-12.2667	46325													HUEFS0223128
"2017-04-24 16:27:54-03"	UEFS	HUEFS	223129	Ceiba	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba									204		"Pezzini, F.F."	2016	05	18				Brasil	Bahia	"Feira de Santana"	"Serra de São José, Pedreira"	0	0	-38.9667	-12.2667	46325													HUEFS0223129
"2017-04-24 16:27:49-03"	UEFS	HUEFS	71169	Ceiba	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba									204		"Junqueira, M.E.R."	2003	05	01				Brasil	Bahia	"Morro do Chapéu"	"Beira de Estrada Lages"	-41.083333	-11.266667																HUEFS0071169
"2017-04-24 16:27:49-03"	UEFS	HUEFS	71170	Ceiba	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba									205		"Junqueira, M.E.R."	2003	05	01				Brasil	Bahia	"Morro do Chapéu"	"Beira de Estrada Lages."	-41.303333	-11.507778					1015	1015										HUEFS0071170
"2017-04-24 16:27:49-03"	UEFS	HUEFS	71171	Ceiba	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba									206		"Junqueira, M.E.R."	2003	05	01				Brasil	Bahia	"Morro do Chapéu"	Tareco	-41.370556	-11.405278					750	750										HUEFS0071171
"2017-04-24 16:27:49-03"	UEFS	HUEFS	94375	Ceiba	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba									491		"Carvalho-Sobrinho, J.G.de"	2005	04	12				Brasil	Bahia	Caetité	"Estrada a esquerda ca. 1,0Km de Caetité chegando na cidade ( vindo de Bom Jesus da Lapa.)"	-42.500556	-14.034167					833	833									"Solo argiloso. Mata estacional."	HUEFS0094375
"2017-04-24 16:27:49-03"	UEFS	HUEFS	98437	Ceiba	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba									1272		"Nunes, T.S."	2005	07	30				Brasil	Bahia	Jaguarari	"Estrada para Senhor do Bonfim ca. 20 Km, antes de Senhor do Bonfim."	-40.232222	-10.141667					591	591									"Caatinga arbórea."	HUEFS0098437
"2017-04-24 16:27:54-03"	UEFS	HUEFS	219682	"Ceiba boliviana"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	boliviana								3734		"Huaylla, H."	2013	02	26				Bolivia	Cochabamba	Cercado	"Jardin botanico Martin Cardenas"	-66.139444	-16.377222					2603	2603										HUEFS0219682
"2017-04-24 16:27:54-03"	UEFS	HUEFS	199068	"Ceiba crispiflora"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	crispiflora		"(Kunth) Ravenna"						544		"Vieira, C.M."	1994	02	26				Brasil	"Rio de Janeiro"	"Nova Friburgo"	"Macaé de Cima, aprox. da Fazenda Ouro Verde."	0	0	-42.5311	-22.2819	33190													HUEFS0199068
"2017-04-24 16:27:54-03"	UEFS	HUEFS	11067	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."	"P.Gibbs & J.Semir"	2004	03			624		"Ganev, W."	1992	08	07				Brasil	Bahia	Abaíra		-41.783333	-13.316667																HUEFS0011067
"2017-04-24 16:27:54-03"	UEFS	HUEFS	117311	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."						75770		"Hatschbach, G."	2003	06	26				Brasil	Bahia	Iaçu	"Rodovia Milagres_Iaçu, entre km 30-40."	0	0	-40.2117	-12.7672	50006													HUEFS0117311
"2017-04-24 16:27:54-03"	UEFS	HUEFS	121752	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."	A.O.Moraes	2007	10			2507		"Conceição, A.A."	2007	07	07				Brasil	Bahia	Macaúbas	"Estrada de Macaúbas para Tinguí."	-42.753333	-13.086111					943	943									Cerrado.	HUEFS0121752
"2017-04-24 16:27:54-03"	UEFS	HUEFS	123706	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."	"J.G.de Carvalho-Sobrinho"	2010	08			16		"Côrtes, A.L."	2007	07	12				Brasil	Bahia	Itatim	"Morro do Coité. Mata na base do inselberg."	-39.785278	-12.724444					282	282									Caatinga.	HUEFS0123706
"2017-04-24 16:27:54-03"	UEFS	HUEFS	141902	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."						13686		"Queiroz, L.P.de"	2008	08	16				Brasil	Bahia	Itaberaba	"ARIE Serra do Orobó. Fazenda Leão dos Brejos."	-40.5	-12.419444					270	270									"Floresta estacional semi-decidual."	HUEFS0141902
"2017-04-24 16:27:54-03"	UEFS	HUEFS	149071	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."	J.G.Carvalho-Sobrinho	2013	03			6252		"Melo, E."	2009	06	06				Brasil	Bahia	"Riachão do Jacuípe"		-39.390278	-11.727778					260	260									"Caatinga antropizada."	HUEFS0149071
"2017-04-24 16:27:54-03"	UEFS	HUEFS	166704	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."	J.G.Carvalho-Sobrinho	2011	07			1038		"Magnago, L.F.S."	2006	05	18				Brasil	"Espírito Santo"	"Santa Leopoldina"	"Morro Agudo, Prop.: Dona Maria ."	-40.431667	-20.093889					150	350										HUEFS0166704
"2017-04-24 16:27:54-03"	UEFS	HUEFS	167508	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."	J.G.Carvalho-Sobrinho	2011	07			2869		"Carvalho-Sobrinho, J.G.de"	2010	09	18				Brasil	Bahia	Anagé	"estrada para a barragem. Caatinga."	0	0	-41.1356	-14.6122	54364		402	402										HUEFS0167508
"2017-04-24 16:27:54-03"	UEFS	HUEFS	171795	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."	J.G.Carvalho-Sobrinho	2013	03			2955		"Carvalho-Sobrinho, J.G.de"	2011	03	11				Brasil	Bahia	"Contendas do Sincorá"	"estrada de terra para a Faz. Vargem Grande, saindo da rodovia Contendas do Sincorá-Anagé."	-41.048611	-13.934722					300	300									Caatinga.	HUEFS0171795
"2017-04-24 16:27:54-03"	UEFS	HUEFS	171796	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."	J.G.Carvalho-Sobrinho	2013	03			2956		"Carvalho-Sobrinho, J.G.de"	2011	03	11				Brasil	Bahia	"Contendas do Sincorá"	"estrada de terra para a Faz. Vargem Grande, saindo da rodovia Contendas do Sincorá-Anagé."	-41.048611	-13.934722					300	300									Caatinga.	HUEFS0171796
"2017-04-24 16:27:54-03"	UEFS	HUEFS	171797	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."	J.G.Carvalho-Sobrinho	2013	03			2957		"Carvalho-Sobrinho, J.G.de"	2011	03	11				Brasil	Bahia	"Contendas do Sincorá"	"estrada de terra para a Faz. Vargem Grande, saindo da rodovia Contendas do Sincorá-Anagé."	-41.048611	-13.934722					300	300									Caatinga.	HUEFS0171797
"2017-04-24 16:27:54-03"	UEFS	HUEFS	171798	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."						2958		"Carvalho-Sobrinho, J.G.de"	2011	03	11				Brasil	Bahia	"Contendas do Sincorá"	"estrada de terra para a Faz. Vargem Grande, saindo da rodovia Contendas do Sincorá-Anagé."	-41.0325	-13.948056					300	300									Caatinga.	HUEFS0171798
"2017-04-24 16:27:54-03"	UEFS	HUEFS	171801	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."						2961		"Carvalho-Sobrinho, J.G.de"	2011	03	11				Brasil	Bahia	Anagé	"BR-116, ca. 11km de Anagé em direção à Vitória da Conquista."	-41.074444	-14.638056					660	660									Caatinga.	HUEFS0171801
"2017-04-24 16:27:54-03"	UEFS	HUEFS	171802	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."	J.G.Carvalho-Sobrinho	2013	03			2962		"Carvalho-Sobrinho, J.G.de"	2011	03	12				Brasil	Bahia	Anagé	"Estrada para a barragem."	-41.168333	-14.6375					400	400									Caatinga.	HUEFS0171802
"2017-04-24 16:27:54-03"	UEFS	HUEFS	171806	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."	J.G.Carvalho-Sobrinho	2013	03			2966		"Carvalho-Sobrinho, J.G.de"	2011	03	12				Brasil	Bahia	Anagé	"estrada para a barragem."	-41.168333	-14.6375					400	400									Caatinga.	HUEFS0171806
"2017-04-24 16:27:54-03"	UEFS	HUEFS	171859	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."						3020		"Carvalho-Sobrinho, J.G.de"	2011	03	20				Brasil	Bahia	"Manoel Vitorino"	"estrada para Caatingal."	-40.294444	-14.181944					420	420									Caatinga.	HUEFS0171859
"2017-04-24 16:27:54-03"	UEFS	HUEFS	173057	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."						3082		"Carvalho-Sobrinho, J.G.de"	2011	05	15				Brasil	"Espírito Santo"	Alegre	"Localidade de Placa. Ilha pluvial no Rio Itapemirim, em frente à casa de força da barragem Santa Fé."	-41.515833	-20.714167					960	960									"Mata ciliar degradada."	HUEFS0173057
"2017-04-24 16:27:54-03"	UEFS	HUEFS	173061	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."						3086		"Carvalho-Sobrinho, J.G.de"	2011	05	20				Brasil	Bahia	"Contendas do Sincorá"	"estrada de terra para a Faz. Vargem Grande, saindo da BR-407."	-41.032222	-13.948056					290	290									"Caatinga arbustivo-arbórea sobre solo pedregoso, quartzoso, com Cavanillesia umbellata, Commiphora leptophloeos, Myracrodruon urundeuva, Schinopsis brasiliensis, Cereus jamacaru, Colicodendron yco, Combretum monetaria, Pseudobombax s"	HUEFS0173061
"2017-04-24 16:27:54-03"	UEFS	HUEFS	173063	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."	J.G.Carvalho-Sobrinho	2013	03			3088		"Carvalho-Sobrinho, J.G.de"	2011	05	20				Brasil	Bahia	"Contendas do Sincorá"	"estrada de terra para a Faz. Vargem Grande, saindo da BR-407."	-41.045278	-13.939722					300	300									"Caatinga arbustivo-arbórea sobre solo pedregoso, quartzoso, com Cavanillesia umbellata, Commiphora leptophloeos, Myracrodruon urundeuva, Schinopsis brasiliensis, Cereus jamacaru, Colicodendron yco, Combretum monetaria, Pseudobombax s"	HUEFS0173063
"2017-04-24 16:27:54-03"	UEFS	HUEFS	173064	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."	J.G.Carvalho-Sobrinho	2013	03			3089		"Carvalho-Sobrinho, J.G.de"	2011	05	20				Brasil	Bahia	"Contendas do Sincorá"	"estrada de terra para a Faz. Vargem Grande, saindo da BR-407."	-41.045278	-13.939722					300	300									"Caatinga arbustivo-arbórea sobre solo pedregoso, quartzoso, com Cavanillesia umbellata, Commiphora leptophloeos, Myracrodruon urundeuva, Schinopsis brasiliensis, Cereus jamacaru, Colicodendron yco, Combretum monetaria, Pseudobombax s"	HUEFS0173064
"2017-04-24 16:27:54-03"	UEFS	HUEFS	173065	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."						3090		"Carvalho-Sobrinho, J.G.de"	2011	05	20				Brasil	Bahia	"Contendas do Sincorá"	"estrada de terra para a Faz. Vargem Grande, saindo da BR-407."	-41.048611	-13.934722					300	300									"Caatinga arbustivo-arbórea sobre solo pedregoso, quartzoso, com Cavanillesia umbellata, Commiphora leptophloeos, Myracrodruon urundeuva, Schinopsis brasiliensis, Cereus jamacaru, Colicodendron yco, Combretum monetaria, Pseudobombax s"	HUEFS0173065
"2017-04-24 16:27:54-03"	UEFS	HUEFS	173070	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."						3095		"Carvalho-Sobrinho, J.G.de"	2011	05	20				Brasil	Bahia	Anagé	"estrada para a barragem"	-41.168333	-14.6375					400	400									"Caatinga arbórea sobre solo pedregoso, quartzoso, com Cavanillesia umbellata, Ceiba spp., Pseudobombax parvifolium, Commiphora leptophloeos, Handroanthus spongiosus, Pereskia bahiensis."	HUEFS0173070
"2017-04-24 16:27:54-03"	UEFS	HUEFS	175719	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."						3177		"Carvalho-Sobrinho, J.G.de"	2011	07	16				Brasil	Bahia	Anagé	"estrada para a barragem."	-41.168333	-14.6375					400	400									"Caatinga arbórea."	HUEFS0175719
"2017-04-24 16:27:54-03"	UEFS	HUEFS	175726	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."						3184		"Carvalho-Sobrinho, J.G.de"	2011	07	16				Brasil	Bahia	"Contendas do Sincorá"	"estrada de terra para a Faz. Vargem Grande, saindo da rodovia para Anagé."	-41.048611	-13.934722					300	300									"Caatinga arbustivo-arbórea, solo pedregoso."	HUEFS0175726
"2017-04-24 16:27:55-03"	UEFS	HUEFS	176455	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."						710		"Souza, E.R.de"	2011	06	16				Brasil	Bahia	Itaberaba	"ca 2Km do posto Sta Helena"	-40.339167	-12.523056					269	269										HUEFS0176455
"2017-04-24 16:27:55-03"	UEFS	HUEFS	176458	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."						713		"Souza, E.R.de"	2011	06	16				Brasil	Bahia	Palmeiras		-41.590278	-12.516944					756	756										HUEFS0176458
"2017-04-24 16:27:55-03"	UEFS	HUEFS	176461	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."						716		"Souza, E.R.de"	2011	06	16				Brasil	Bahia	Palmeiras		-41.590278	-12.533611					756	756										HUEFS0176461
"2017-04-24 16:27:55-03"	UEFS	HUEFS	176474	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."						729		"Souza, E.R.de"	2011	06	17				Brasil	Bahia	"Novo Horizonte"	"Novo Horizonte ca. 2 m após centro da cidade em sentido a Ibiajara."	-42.174444	-12.818889					823	823										HUEFS0176474
"2017-04-24 16:27:55-03"	UEFS	HUEFS	171850	"Ceiba glaziovii"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	glaziovii		"(Kuntze) K.Schum."						3011		"Carvalho-Sobrinho, J.G.de"	2011	03	19				Brasil	Bahia	"Vitória da Conquista"	"Arboreto de Marcelo Moreira."	-40.775278	-14.818056					900	900										HUEFS0171850
"2017-04-24 16:27:55-03"	UEFS	HUEFS	176641	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."						15271		"Queiroz, L.P.de"	2011	05	29				Brasil	"Espírito Santo"	"Santa Teresa"	"Ca. 15 km N de Santa Teresa na estrada ES-080, Santa Teresa-Colatina, próximo ao Mirante."	-40.616944	-19.865833					255	255									"Mata atlântica. Afloramento de gnaiss."	HUEFS0176641
"2017-04-24 16:27:55-03"	UEFS	HUEFS	180864	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."	J.G.Carvalho-Sobrinho	2013	03			385		"Neves, S.P.S."	2010	02	20				Brasil	Bahia	Palmeiras		-41.601667	-12.446667					697	697									Caatinga.	HUEFS0180864
"2017-04-24 16:27:55-03"	UEFS	HUEFS	186369	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."						11111		"Melo, E."	2012	05	19				Brasil	Bahia	Itatim	"Inselbergue Morro das Tocas, base e encosta do morro."	-39.704444	-12.727778					298	298									Caatinga.	HUEFS0186369
"2017-04-24 16:27:55-03"	UEFS	HUEFS	186436	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."						11168		"Melo, E."	2012	06	30				Brasil	Bahia	Itatim	"Inselbergue Morro da Quixaba, base e encosta do morro."	-39.796389	-12.744167					290	290									Caatinga.	HUEFS0186436
"2017-04-24 16:27:55-03"	UEFS	HUEFS	189799	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."						11418		"Melo, E."	2012	07	27				Brasil	Bahia	Itatim	"Caatinga ao redor do inselberg Morro da Quixaba."	-39.783333	-12.733333					320	320										HUEFS0189799
"2017-04-24 16:27:55-03"	UEFS	HUEFS	189891	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."						11512		"Melo, E."	2012	09	08				Brasil	Bahia	Itatim	"Inselbergue Morro do Letreiro ou Tyresoles."	-39.776389	-12.7275					297	297										HUEFS0189891
"2017-04-24 16:27:54-03"	UEFS	HUEFS	22023	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."	F.França	2006	09			1343		"Melo, E."	1995	10	29				Brasil	Bahia	"Santa Terezinha"	"Morro do Cruzeiro, 3 km W de Santa Teresinha na estrada para Elísio Medrado"	-39.533333	-12.8					400	420									"Encosta do Inselberg."	HUEFS0022023
"2017-04-24 16:27:55-03"	UEFS	HUEFS	222167	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."						16201		"Queiroz, L.P.de"	2016	05					Brasil	Bahia	"Contendas do Sincorá"	"Estrada de terra para Fazenda Vargem Grande, saindo da rodovia Anagé-Contendas do Sincorá."	-41.048611	-13.934722					300	300										HUEFS0222167
"2017-04-24 16:27:54-03"	UEFS	HUEFS	223130	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos								205		"Pezzini, F.F."	2016	05	19				Brasil	Bahia	"Feira de Santana"	"Campus UEFS, em frente ao herbário. Cultivada (origem: Contendas do Sincorá - BA)"	0	0	-38.9667	-12.2667	46325													HUEFS0223130
"2017-04-24 16:27:54-03"	UEFS	HUEFS	23094	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."	F.França	2006	09			1604		"Melo, E."	1996	06	29				Brasil	Bahia	Itatim	"Morro das Tocas."	-39.7	-12.716667					280	410									"Remanescente da mata da base do Inselberg."	HUEFS0023094
"2017-04-24 16:27:54-03"	UEFS	HUEFS	23222	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."	"P.Gibbs & J.Semir"	2004	03			1627		"Melo, E."	1996	06	29				Brasil	Bahia	Itatim	"Morro do Agenor."	-39.766667	-12.7					230	250									"Encosta do Inselbergs. Vegetação arbustiva com algumas árvores. Solo arenoso-pedregoso."	HUEFS0023222
"2017-04-24 16:27:54-03"	UEFS	HUEFS	23354	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."	"P.Gibbs & J.Semir"	2004	03			1783		"França, F."	1996	08	31				Brasil	Bahia	Itatim	"Morro das Tocas, mata da base."	-39.7	-12.716667					250	250										HUEFS0023354
"2017-04-24 16:27:54-03"	UEFS	HUEFS	24552	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."						46		"Mayworm, M.A."	1996	09	27				Brasil	Bahia	Milagres	"Morro do Tyresoles, junto a base do morro Tyresoles."	0	0	-39.8589	-12.87	24432													HUEFS0024552
"2017-04-24 16:27:54-03"	UEFS	HUEFS	25966	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."	J.Semir	2013				PCD3444		"Harley, R.M."	1996	07	06				Brasil	Bahia	Jacobina	"Barracão de Cima."	-40.533333	-11.016667					632	632									"Vegetação perturbada em áreas de agricultura abandanadas."	HUEFS0025966
"2017-04-24 16:27:54-03"	UEFS	HUEFS	28264	"Ceiba erianthos"	S	Plantae	Angiospermae	Dicotyledoneae	Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."	"P.Gibbs & J.Semir"	2004	03			1305		"Giulietti, A.M."	1997	08	10				Brasil	Bahia	Jussiape	"Estrada Jussiape - Campinho, perto de Jussiape."	0	0	-41.5925	-13.5167	26624													HUEFS0028264
